meta,d,var,kvarven.original,kvarven.replication,kvarven.metaanalysis,kvarven.effecto,kvarven.originalinc,kvarven.replication_inc,kvarven.noconvert,kvarven.publi,kvarven.tausqrm,kvarven.originalu,kvarven.replication_s,kvarven.meta_s,kvarven.ser,kvarven.sem,kvarven.sed,kvarven.weight,kvarven.ml,kvarven.threepsm,kvarven.threepsmse,kvarven.diff,kvarven.seo
Hagger,1.179999948,0.14939424,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.769999981,0.15751217,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.159999967,0.056582898,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.569999993,0.047667865,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.379999995,0.10486068,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.910000026,0.26045233,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.810000002,0.10344114,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.790000021,0.12318166,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.660000026,0.17836526,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.899999976,0.2256867,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.409999967,0.67494726,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.649999976,0.049073584,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.460000008,0.047491804,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.620000005,0.09159065,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.620000005,0.099561177,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.769999981,0.20301527,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.620000005,0.10649493,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.649999976,0.092695683,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.839999974,0.16824254,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.860000014,0.12112983,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.340000004,0.066160217,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.310000002,0.097851902,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.370000005,0.15898472,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.99000001,0.25872704,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.920000017,0.34617278,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.730000019,0.085491464,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.460000008,0.064518265,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.889999986,0.1520386,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.400000006,0.046144526,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.379999995,0.025125246,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.99000001,0.41231161,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.49000001,0.07156416,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.589999974,0.088746458,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.829999983,0.37816039,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.280000001,0.29461151,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.620000005,0.089788191,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.699999988,0.096562333,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.830000043,0.48507795,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.519999981,0.11006474,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.120000005,0.2240961,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.660000026,0.1329242,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.730000019,0.079740852,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.460000008,0.065495379,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.119999997,0.089262664,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.679999948,0.29325122,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.839999974,0.14015183,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.660000026,0.084572673,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.939999998,0.051491171,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.689999998,0.062613562,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.550000012,0.13467573,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1,0.17623346,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.180000007,0.04333153,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.529999971,0.083510846,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.579999983,0.07270021,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.699999988,0.15258868,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.720000029,0.17653903,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.419999987,0.080361828,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.579999983,0.057723131,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.899999976,0.071408324,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.709999979,0.24778451,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.850000024,0.10108194,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.660000026,0.1329242,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.529999971,0.085115895,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.899999976,0.90276647,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.139999986,0.13919027,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.600000024,0.18790671,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.109999999,0.025985235,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.589999974,0.11309399,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.469999999,0.15341061,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.699999988,0.14786951,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.600000024,0.12268772,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.620000005,0.13070959,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.589999974,0.24699561,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.639999986,0.085462347,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.75,0.17269462,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.569999993,0.10437638,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.839999974,0.19339184,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.080000043,0.086360343,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.589999974,0.067501917,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.980000019,0.16898789,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.529999971,0.21349254,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.439999998,0.054366592,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.560000002,0.087607309,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.289999992,0.014846238,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.180000007,0.008182027,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.180000007,0.04072931,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.25,0.070130348,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.150000006,0.025799889,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,1.419999957,0.42495388,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.790000021,0.09101855,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.930000007,0.20291255,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.910000026,0.18654905,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.949999988,0.22201455,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
Hagger,0.449999988,0.059025604,Sripada et al. (2014),Hagger et al. (2016),Hagger et al. (2010),0.29,0,0,1,1,0.0119,1,0.0399999991059303,0.620000004768372,0.0561234802007675,0.0255106724798679,0.0616493262350559,1,0,0.504559993743897,0.03889,0.5799999833107,0.293367346938775
