study,pval,tstat,tcrit,mui,muin,yi,vi,N,hack,signif,affirm,Di
26,0.077669111205375,1.80218596399374,2.00957523712924,0.589057447354738,0.854486558623579,1.71149499109391,0.901886858953154,20,no,FALSE,FALSE,0
26,0.390698170081111,0.866023173038055,2.00957523712924,0.589057447354738,0.091653939719102,0.831427973092419,0.921701380899345,20,no,FALSE,FALSE,0
26,0.673407041648745,0.424019929597238,2.00957523712924,0.589057447354738,0.411512310317777,0.472204245574945,1.24018717466747,20,no,FALSE,FALSE,0
26,0.00931506025551085,2.70718177687215,2.00957523712924,0.589057447354738,0.419097968702611,2.75410395965713,1.03496538146257,20,no,TRUE,TRUE,0
26,0.744113665677716,0.328260113168936,2.00957523712924,0.589057447354738,0.711469702848719,0.342837001746403,1.09078497454403,20,no,FALSE,FALSE,0
26,0.588790429760639,0.54417272010783,2.00957523712924,0.589057447354738,0.287151268988343,0.475499675429146,0.763531426149084,20,no,FALSE,FALSE,0
26,0.616168212320052,0.504504477093622,2.00957523712924,0.589057447354738,0.270675919366161,0.446803142056799,0.784336431323416,20,no,FALSE,FALSE,0
26,0.331378521227701,-0.981068063833393,2.00957523712924,0.589057447354738,0.456804419180453,-0.95435226062363,0.946278855565432,20,no,FALSE,FALSE,0
26,0.801801905679234,0.252381481333487,2.00957523712924,0.589057447354738,0.237780931954656,0.26002886544598,1.06151992890355,20,no,FALSE,FALSE,0
26,0.0610441393722696,1.91726417317142,2.00957523712924,0.589057447354738,0.788586563324355,1.51568405395735,0.624961766618897,20,no,FALSE,FALSE,1
27,0.257114706952983,-1.14660150201854,2.00957523712924,-0.226175749777737,-0.157251792386243,-1.3622285447777,1.41148068711956,20,no,FALSE,FALSE,0
27,0.824807362250605,0.222554470455563,2.00957523712924,-0.226175749777737,-0.329281535256193,0.219040294430609,0.968668962030702,20,no,FALSE,FALSE,0
27,0.77209268351909,-0.291245796833075,2.00957523712924,-0.226175749777737,-0.334294307688178,-0.2359137990048,0.656126162984875,20,no,FALSE,FALSE,0
27,0.212829044915817,1.26226298143507,2.00957523712924,-0.226175749777737,0.352589974005485,1.2911718091775,1.04632928108693,20,no,FALSE,FALSE,0
27,0.276941131826385,-1.09945753698358,2.00957523712924,-0.226175749777737,-0.204954292635321,-0.990480748468025,0.811587138412398,20,no,FALSE,FALSE,0
27,0.922654236526028,0.0975921898979654,2.00957523712924,-0.226175749777737,-0.0514720983295133,0.10258200975948,1.10487279468927,20,no,FALSE,FALSE,0
27,0.970252764649794,0.0374822746408052,2.00957523712924,-0.226175749777737,-0.189340424293155,0.0429637233218454,1.31386863529672,20,no,FALSE,FALSE,0
27,0.0819852038248619,-1.77574465584284,2.00957523712924,-0.226175749777737,-0.310468899809051,-1.69924326762852,0.915693398439267,20,no,FALSE,FALSE,0
27,0.123246898883138,-1.56830053362102,2.00957523712924,-0.226175749777737,-0.389578130345449,-1.29672079065901,0.683650865036794,20,no,FALSE,FALSE,0
27,0.67150383287486,0.426648828990459,2.00957523712924,-0.226175749777737,-0.135091356941828,0.504577400336208,1.39866746857408,20,no,FALSE,FALSE,0
27,0.926285154165145,-0.0929969907179831,2.00957523712924,-0.226175749777737,0.338271416829952,-0.0832756286193657,0.801859074624399,20,no,FALSE,FALSE,0
27,0.14302637846337,1.48850319074962,2.00957523712924,-0.226175749777737,0.0835981847031107,1.1437449558582,0.590416986282728,20,no,FALSE,FALSE,0
27,0.879987088623285,-0.151775635352909,2.00957523712924,-0.226175749777737,-0.487579270514779,-0.155399485655114,1.0483228085715,20,no,FALSE,FALSE,0
27,0.624675425183376,0.492343405629334,2.00957523712924,-0.226175749777737,-0.561925340121221,0.448374101274483,0.829363250248987,20,no,FALSE,FALSE,0
27,0.804897149183419,0.248355689285746,2.00957523712924,-0.226175749777737,-0.733154109495438,0.211481586216328,0.725098308434309,20,no,FALSE,FALSE,0
27,0.612606551394508,-0.509618350366092,2.00957523712924,-0.226175749777737,-0.757248170256769,-0.355048753420748,0.485384461146452,20,no,FALSE,FALSE,0
27,0.430594323017987,0.794745365732136,2.00957523712924,-0.226175749777737,0.430872598279958,0.905504857683865,1.29815204140687,20,no,FALSE,FALSE,0
27,0.573621486694803,-0.566527006314998,2.00957523712924,-0.226175749777737,-0.240325337162032,-0.612306778150707,1.16814538918311,20,no,FALSE,FALSE,0
27,0.545703313449375,0.60844403971784,2.00957523712924,-0.226175749777737,-0.113346774841854,0.550152831305484,0.817570894946081,20,no,FALSE,FALSE,0
27,0.481663369564606,0.709034133203864,2.00957523712924,-0.226175749777737,-0.265568743807836,0.674873308163399,0.905962492378321,20,no,FALSE,FALSE,1
28,0.944189096483724,-0.070365567412314,2.00957523712924,-0.240085925628322,0.0548210684134162,-0.0725434483583801,1.06285985507515,20,no,FALSE,FALSE,0
28,0.309989073528753,1.02587357241424,2.00957523712924,-0.240085925628322,-0.230004387446629,1.10044368393969,1.15066250092121,20,no,FALSE,FALSE,0
28,0.872249568451506,0.161645685037933,2.00957523712924,-0.240085925628322,0.214497831547073,0.156160834274468,0.933288702869999,20,no,FALSE,FALSE,0
28,0.945731343291587,-0.0684179824140624,2.00957523712924,-0.240085925628322,-0.204955005765238,-0.0632956598549012,0.855869080805883,20,no,FALSE,FALSE,0
28,0.616929448279304,-0.503413225429743,2.00957523712924,-0.240085925628322,-0.214857991280591,-0.447483051153575,0.790139802357412,20,no,FALSE,FALSE,0
28,0.694896127671631,0.394537731348701,2.00957523712924,-0.240085925628322,-0.304380589861797,0.360214028216734,0.833573996129248,20,no,FALSE,FALSE,0
28,0.451093064353641,0.759667163944619,2.00957523712924,-0.240085925628322,-0.753146898621618,0.805359894552445,1.12391453558341,20,no,FALSE,FALSE,0
28,0.110470473230839,1.62550502699121,2.00957523712924,-0.240085925628322,-0.82158231912769,1.81453104656262,1.24609792514666,20,no,FALSE,FALSE,0
28,0.209477845331045,-1.27171368674302,2.00957523712924,-0.240085925628322,-0.790806615415247,-1.30311712521575,1.04999737575731,20,no,FALSE,FALSE,0
28,0.182572402713428,-1.35203368119778,2.00957523712924,-0.240085925628322,-0.215617809774635,-1.43374069318712,1.12451745812053,20,no,FALSE,FALSE,0
28,0.642557875269713,0.467016861756602,2.00957523712924,-0.240085925628322,-0.341584579226159,0.447737937817753,0.91914211739447,20,no,FALSE,FALSE,0
28,0.0513801404973297,1.997131930234,2.00957523712924,-0.240085925628322,0.714239210204682,1.52438228646989,0.582605092776138,20,no,FALSE,FALSE,0
28,0.172734215712077,-1.38365863881727,2.00957523712924,-0.240085925628322,-0.206840674897169,-1.50339734425027,1.18056428227194,20,no,FALSE,FALSE,0
28,0.628189486479407,-0.487341651008157,2.00957523712924,-0.240085925628322,-0.164742203951354,-0.585762070876467,1.44469255035933,20,no,FALSE,FALSE,0
28,0.605262110924649,0.520206636598347,2.00957523712924,-0.240085925628322,0.111722784783216,0.603554325374467,1.34611125782427,20,no,FALSE,FALSE,0
28,0.991623378042161,0.0105524356716471,2.00957523712924,-0.240085925628322,-0.12299596529441,0.0102864315267316,0.950219748750662,20,no,FALSE,FALSE,0
28,0.0973270843412528,-1.69028175900638,2.00957523712924,-0.240085925628322,-0.624468897399782,-1.5696538401044,0.862361907097789,20,no,FALSE,FALSE,0
28,0.187520689868895,-1.33661813195778,2.00957523712924,-0.240085925628322,0.102157913728449,-1.33413943505465,0.996294530907266,20,no,FALSE,FALSE,0
28,0.813665156406958,-0.236973683512896,2.00957523712924,-0.240085925628322,-0.25858075971863,-0.229820223698035,0.940537785105166,20,no,FALSE,FALSE,0
28,0.588194831863851,0.545045190445481,2.00957523712924,-0.240085925628322,-0.14858373111604,0.457596949013114,0.704857324254526,20,no,FALSE,FALSE,1
29,0.203829753678222,-1.28790066030831,2.00957523712924,-0.339588940730586,-0.441285092639807,-1.25677811248203,0.952253298078204,20,no,FALSE,FALSE,0
29,0.385171330166833,-0.876247034833154,2.00957523712924,-0.339588940730586,-0.462800660656039,-1.0657463453777,1.47929429172051,20,no,FALSE,FALSE,0
29,0.582213933669985,0.553829918321889,2.00957523712924,-0.339588940730586,-0.676968738080844,0.474436579015957,0.733843590659996,20,no,FALSE,FALSE,0
29,0.409248666621712,-0.832352121467753,2.00957523712924,-0.339588940730586,-0.186706552703826,-0.870420682530933,1.09356404411429,20,no,FALSE,FALSE,0
29,0.98365911758121,-0.02058649347582,2.00957523712924,-0.339588940730586,-0.140281680605056,-0.017252058923943,0.702291007707088,20,no,FALSE,FALSE,0
29,0.935394587365006,0.0814769104287791,2.00957523712924,-0.339588940730586,-0.76350409983912,0.0709115950814367,0.757469942733864,20,no,FALSE,FALSE,0
29,0.705011717010764,0.380780927499279,2.00957523712924,-0.339588940730586,-0.0469374282776441,0.427208117573338,1.25871850756663,20,no,FALSE,FALSE,0
29,0.83992518916632,-0.203064919541421,2.00957523712924,-0.339588940730586,0.042236348734101,-0.208834176666936,1.05762897926834,20,no,FALSE,FALSE,0
29,0.768170892356284,-0.296408456778516,2.00957523712924,-0.339588940730586,-0.161097440112898,-0.308070124272042,1.08023435959677,20,no,FALSE,FALSE,0
29,0.998550217041778,0.00182632813576017,2.00957523712924,-0.339588940730586,0.305872436549588,0.00165012340822829,0.816347807626816,20,no,FALSE,FALSE,0
29,0.767963011370746,0.296682335527135,2.00957523712924,-0.339588940730586,-0.447929336955543,0.257715843918758,0.754568827326999,20,no,FALSE,FALSE,0
29,0.512263007343197,0.660127948597301,2.00957523712924,-0.339588940730586,-0.0147932635018659,0.740210409740684,1.2573440646563,20,no,FALSE,FALSE,0
29,0.11888664178733,-1.58725972469424,2.00957523712924,-0.339588940730586,-0.381304017180587,-1.58697883270967,0.999646098082192,20,no,FALSE,FALSE,0
29,0.616598523254355,0.503887540261997,2.00957523712924,-0.339588940730586,-0.359328659709817,0.553492401227864,1.2065799010691,20,no,FALSE,FALSE,0
29,0.935001482632915,-0.0819738043466272,2.00957523712924,-0.339588940730586,-0.252018302820708,-0.0888872213068224,1.17578652382343,20,no,FALSE,FALSE,0
29,0.173064463969891,-1.38257487700547,2.00957523712924,-0.339588940730586,-0.429535926801186,-1.3678047931957,0.978748074397984,20,no,FALSE,FALSE,0
29,0.401224805416481,-0.846797703214887,2.00957523712924,-0.339588940730586,-0.241379851526087,-0.857541801766282,1.02553681622658,20,no,FALSE,FALSE,0
29,0.403521704683689,0.842644474636586,2.00957523712924,-0.339588940730586,-0.174250413017867,0.725520877614325,0.74132914353714,20,no,FALSE,FALSE,0
29,0.0841782985692066,1.76275289214195,2.00957523712924,-0.339588940730586,0.0191626201347049,1.59308563343581,0.816761711461016,20,no,FALSE,FALSE,0
29,0.48225288646084,-0.708075947904926,2.00957523712924,-0.339588940730586,-0.557709746599805,-0.681422412330057,0.926132537589393,20,no,FALSE,FALSE,1
30,0.462773158805936,-0.740096118682348,2.00957523712924,0.584854847301479,0.657936781224006,-0.739544628726295,0.998510235446356,20,no,FALSE,FALSE,0
30,0.0738973743026884,1.82632241091601,2.00957523712924,0.584854847301479,0.372853149513175,1.64658366584605,0.812854302755188,20,no,FALSE,FALSE,0
30,0.623533264727345,-0.493971795463488,2.00957523712924,0.584854847301479,0.723207632198343,-0.481213792571575,0.949012271386298,20,no,FALSE,FALSE,0
30,0.0136476206983839,2.55867437460528,2.00957523712924,0.584854847301479,0.281130228179774,2.40428711375965,0.882963229918398,20,no,TRUE,TRUE,0
30,0.80011534158421,-0.254576842576151,2.00957523712924,0.584854847301479,0.283283486258274,-0.266375411725944,1.09483954730934,20,no,FALSE,FALSE,0
30,0.934834938808832,0.0821843260009381,2.00957523712924,0.584854847301479,0.457196068670812,0.0835228805976853,1.03283972339391,20,no,FALSE,FALSE,0
30,0.674140675475031,0.423007358345157,2.00957523712924,0.584854847301479,0.332630142447614,0.46912971745768,1.22995732974617,20,no,FALSE,FALSE,0
30,0.794582737831832,-0.261787352742402,2.00957523712924,0.584854847301479,0.879313899381575,-0.23879516745269,0.832058275553795,20,no,FALSE,FALSE,0
30,0.0818745086925325,1.77640807155614,2.00957523712924,0.584854847301479,0.572367387593268,1.70239256076061,0.918404387781937,20,no,FALSE,FALSE,0
30,0.430689129207798,0.794580874411674,2.00957523712924,0.584854847301479,1.1374564750338,0.890741097446044,1.25668596910474,20,no,FALSE,FALSE,0
30,0.182214048197672,1.35316240311994,2.00957523712924,0.584854847301479,1.09194080907933,1.49498668325297,1.22060403985206,20,no,FALSE,FALSE,0
30,0.770862611156408,0.292864210963275,2.00957523712924,0.584854847301479,0.758605045420703,0.281960616172568,0.926924362014497,20,no,FALSE,FALSE,0
30,0.00124391588811073,3.42719777040653,2.00957523712924,0.584854847301479,0.70221071881276,3.77911806087807,1.21591323589228,20,no,TRUE,TRUE,0
30,0.120376670287393,1.58071864349593,2.00957523712924,0.584854847301479,0.238293724114504,1.57902303330386,0.997855784427117,20,no,FALSE,FALSE,0
30,0.577808112897027,0.5603289746,2.00957523712924,0.584854847301479,0.153221584051221,0.557596399296879,0.990270314742279,20,no,FALSE,FALSE,0
30,0.715656950413544,-0.366382524319857,2.00957523712924,0.584854847301479,0.460451730608579,-0.428239098512559,1.36616492544445,20,no,FALSE,FALSE,0
30,0.240905128863409,1.18711619800896,2.00957523712924,0.584854847301479,0.583429730878279,1.2804674078762,1.16345769309367,20,no,FALSE,FALSE,0
30,0.742301637578263,0.330672605547881,2.00957523712924,0.584854847301479,0.926563001284575,0.26428556816891,0.638778752180763,20,no,FALSE,FALSE,0
30,0.11588010142024,-1.60066254035663,2.00957523712924,0.584854847301479,0.121842818902925,-1.27902467728384,0.638496152549748,20,no,FALSE,FALSE,0
30,0.900414068744232,-0.125788475337644,2.00957523712924,0.584854847301479,0.37144100870234,-0.119932754868338,0.909062855771735,20,no,FALSE,FALSE,1
31,0.405814668200605,0.838512893918365,2.00957523712924,0.298242524749095,0.351633634317949,0.929172651418414,1.22792925621622,20,no,FALSE,FALSE,0
31,0.829636856649513,0.216319387016482,2.00957523712924,0.298242524749095,0.356523790296585,0.218949336628392,1.02446324149002,20,no,FALSE,FALSE,0
31,0.701955476434816,-0.384929450455441,2.00957523712924,0.298242524749095,0.100170377093002,-0.443717042396974,1.32877038348358,20,no,FALSE,FALSE,0
31,0.484260949141365,0.704817009334077,2.00957523712924,0.298242524749095,0.189466992578961,0.79142087909344,1.26084660791917,20,no,FALSE,FALSE,0
31,0.669433338598215,-0.429512208791132,2.00957523712924,0.298242524749095,0.795764154231643,-0.4550508551402,1.12245475364664,20,no,FALSE,FALSE,0
31,0.0456881239902094,2.05046413414734,2.00957523712924,0.298242524749095,0.31806434215839,1.91501422114906,0.872247337591563,20,no,TRUE,TRUE,0
31,0.971109171804737,0.0364026860749098,2.00957523712924,0.298242524749095,0.545459764348167,0.0363819058601507,0.998858640068632,20,no,FALSE,FALSE,0
31,0.0760831300386833,-1.812212312355,2.00957523712924,0.298242524749095,-0.316072247790346,-1.82892398401523,1.01852843237685,20,no,FALSE,FALSE,0
31,0.906383882854158,-0.118210819378051,2.00957523712924,0.298242524749095,0.577845917430553,-0.111835567787863,0.89504617036148,20,no,FALSE,FALSE,0
31,0.00719767212741914,2.8048705641703,2.00957523712924,0.298242524749095,0.775729862276189,2.63056826244728,0.879576267205007,20,no,TRUE,TRUE,0
31,0.0858645131476507,-1.75295455825009,2.00957523712924,0.298242524749095,0.196819963028848,-1.63622580525802,0.871254751038137,20,no,FALSE,FALSE,0
31,0.992020279846164,0.0100524216665932,2.00957523712924,0.298242524749095,0.715282912744535,0.00952162846480745,0.897183065046619,20,no,FALSE,FALSE,0
31,0.62222658424757,0.495836375998233,2.00957523712924,0.298242524749095,0.514675402435354,0.518289754629753,1.09261832098371,20,no,FALSE,FALSE,0
31,0.939924117928895,-0.075752922532788,2.00957523712924,0.298242524749095,0.425263638919643,-0.0711907714544072,0.883178754714101,20,no,FALSE,FALSE,0
31,0.0577853833362493,1.94290044144408,2.00957523712924,0.298242524749095,0.462258761238179,1.75339348771089,0.81443735443737,20,no,FALSE,FALSE,0
31,0.230187576919389,1.21500223179619,2.00957523712924,0.298242524749095,-0.00170064208867643,1.24732346625393,1.05391123563333,20,no,FALSE,FALSE,0
31,0.621523962281173,0.496839712964817,2.00957523712924,0.298242524749095,0.0464006082161512,0.443881920939369,0.798182697545686,20,no,FALSE,FALSE,0
31,0.96348011657927,-0.0460215630143825,2.00957523712924,0.298242524749095,0.0168207149489646,-0.0450031796029973,0.956232872189967,20,no,FALSE,FALSE,0
31,0.632440914905497,-0.481306853873224,2.00957523712924,0.298242524749095,0.997487493285545,-0.509207920393768,1.11929923808446,20,no,FALSE,FALSE,0
31,0.381328518330568,0.883410248895867,2.00957523712924,0.298242524749095,0.371698024468173,0.937934097743958,1.12724880143317,20,no,FALSE,FALSE,1
32,0.15046005480472,1.46077548350948,2.00957523712924,-0.0932597995243499,-0.277654003989843,1.58100701352566,1.17138767510073,20,no,FALSE,FALSE,0
32,0.862926555577711,0.173559666208134,2.00957523712924,-0.0932597995243499,-0.356651244635434,0.181236834754589,1.09042380770212,20,no,FALSE,FALSE,0
32,0.587409487743147,0.546196257067307,2.00957523712924,-0.0932597995243499,0.361091217629536,0.631916110542476,1.33850937094051,20,no,FALSE,FALSE,0
32,0.314216891602127,-1.01685550624256,2.00957523712924,-0.0932597995243499,-0.232846261050508,-0.905088652827511,0.792252741986766,20,no,FALSE,FALSE,0
32,0.74270995349635,-0.330128812621679,2.00957523712924,-0.0932597995243499,-0.0721626187285282,-0.283126104123477,0.735517425523674,20,no,FALSE,FALSE,0
32,0.788270406174356,-0.270031060318599,2.00957523712924,-0.0932597995243499,0.152935106840145,-0.268185990024713,0.986381071966236,20,no,FALSE,FALSE,0
32,0.0363150696148107,2.15243511675051,2.00957523712924,-0.0932597995243499,0.0398345023921196,2.44911390147576,1.29466625685194,20,no,TRUE,TRUE,0
32,0.679708657680782,0.415336619490923,2.00957523712924,-0.0932597995243499,0.0216716157526912,0.375500606922937,0.817374037646797,20,no,FALSE,FALSE,0
32,0.73979866384088,0.334008235925536,2.00957523712924,-0.0932597995243499,0.335575086389835,0.337469677077181,1.02083408026763,20,no,FALSE,FALSE,0
32,0.299110436695683,1.04947037117145,2.00957523712924,-0.0932597995243499,-0.0639618925528131,1.28623941946135,1.50211528916178,20,no,FALSE,FALSE,0
32,0.537364184285518,0.621174124342624,2.00957523712924,-0.0932597995243499,-0.0974782922210932,0.599918646895661,0.932734432270195,20,no,FALSE,FALSE,0
32,0.603653361502664,-0.522533809668092,2.00957523712924,-0.0932597995243499,0.0223209562146687,-0.531769636374529,1.0356625677435,20,no,FALSE,FALSE,0
32,0.845164712732995,-0.196328937969296,2.00957523712924,-0.0932597995243499,-0.237631194054257,-0.212267512237842,1.16895670258959,20,no,FALSE,FALSE,0
32,0.58871925270185,0.544276962754312,2.00957523712924,-0.0932597995243499,-0.025907176500266,0.530956729943714,0.95165241619249,20,no,FALSE,FALSE,0
32,0.578772868976451,-0.558903812505227,2.00957523712924,-0.0932597995243499,-0.23100430466665,-0.56343737981943,1.01628886511492,20,no,FALSE,FALSE,0
32,0.0608388493412803,-1.91884420316992,2.00957523712924,-0.0932597995243499,0.111345207530496,-1.52898077143058,0.634928203006189,20,no,FALSE,FALSE,0
32,0.0372397613840541,2.1414105299306,2.00957523712924,-0.0932597995243499,0.364841070391307,2.11451206110055,0.975035583979123,20,no,TRUE,TRUE,0
32,0.662047896958657,0.439755294051795,2.00957523712924,-0.0932597995243499,-0.0907959643805496,0.446181984686111,1.02944206166704,20,no,FALSE,FALSE,0
32,0.246981587970025,-1.17170456620059,2.00957523712924,-0.0932597995243499,0.0278074627507111,-1.11312580235372,0.902510482604599,20,no,FALSE,FALSE,0
32,0.305822907275426,1.03484241327796,2.00957523712924,-0.0932597995243499,-0.616432253181602,0.884030591187819,0.729770237232244,20,no,FALSE,FALSE,1
33,0.196847790853949,1.30838248590235,2.00957523712924,0.109284162692482,0.156573699222423,1.12755762037319,0.742690801098151,20,no,FALSE,FALSE,0
33,0.675679166652263,-0.420885341808685,2.00957523712924,0.109284162692482,0.529652406895454,-0.443642905494083,1.11106503375675,20,no,FALSE,FALSE,0
33,0.682377724573106,0.411668395983781,2.00957523712924,0.109284162692482,0.114852486380079,0.343340942175563,0.695594492375004,20,no,FALSE,FALSE,0
33,0.896416964141777,0.130866208567847,2.00957523712924,0.109284162692482,-0.0505165217795505,0.113811077332151,0.756334703924433,20,no,FALSE,FALSE,0
33,0.656492250027392,0.447491550227862,2.00957523712924,0.109284162692482,0.234671504530206,0.402755371718655,0.810052197858772,20,no,FALSE,FALSE,0
33,0.250127756076601,-1.16383243824594,2.00957523712924,0.109284162692482,-0.187660125012544,-1.12467349253201,0.933838991341778,20,no,FALSE,FALSE,0
33,0.635177004402142,0.477432450617564,2.00957523712924,0.109284162692482,-0.100606197840485,0.475025395664806,0.989942086399462,20,no,FALSE,FALSE,0
33,0.39836866289912,0.851982732321616,2.00957523712924,0.109284162692482,0.0573504824799777,0.724854136174955,0.723835130718016,20,no,FALSE,FALSE,0
33,0.323189044891954,-0.997986269331178,2.00957523712924,0.109284162692482,-0.395994312447032,-1.04611326186449,1.09877376987593,20,no,FALSE,FALSE,0
33,0.292030328253731,-1.06514634801397,2.00957523712924,0.109284162692482,0.444823058127695,-0.949154707138918,0.794063888975439,20,no,FALSE,FALSE,0
33,0.292428483415796,1.06425787105228,2.00957523712924,0.109284162692482,0.391667369858086,1.01107997567997,0.902562482688927,20,no,FALSE,FALSE,0
33,0.441235031823891,0.77641636091241,2.00957523712924,0.109284162692482,0.0209335196665493,0.772129850215354,0.988988696705931,20,no,FALSE,FALSE,0
33,0.426529355280285,0.801818708725602,2.00957523712924,0.109284162692482,0.422733559239546,0.912288615634555,1.29453006141917,20,no,FALSE,FALSE,0
33,0.357360450148832,-0.929161202052704,2.00957523712924,0.109284162692482,0.548254021354977,-0.889022920513289,0.915469292971271,20,no,FALSE,FALSE,0
33,0.465785636052705,0.735094799960479,2.00957523712924,0.109284162692482,0.377408247027193,0.809097243231547,1.21147579576418,20,no,FALSE,FALSE,0
33,0.8368856486515,0.206976871700511,2.00957523712924,0.109284162692482,-0.224219799680667,0.175950368940339,0.722664508860605,20,no,FALSE,FALSE,0
33,0.610603158782362,0.512500791412449,2.00957523712924,0.109284162692482,0.291876925575974,0.471621167787292,0.846832462413982,20,no,FALSE,FALSE,0
33,0.0699757232854128,-1.85254531726498,2.00957523712924,0.109284162692482,0.508659566568304,-1.78196377964099,0.925252065847777,20,no,FALSE,FALSE,0
33,0.0797079084818615,-1.78954643577076,2.00957523712924,0.109284162692482,-0.283660105580821,-1.71430105413706,0.917673604778005,20,no,FALSE,FALSE,0
33,0.228294557830742,1.22002583530504,2.00957523712924,0.109284162692482,0.18850076976547,1.14867296390034,0.886451019333937,20,no,FALSE,FALSE,1
34,0.658479567296046,0.444721101136638,2.00957523712924,0.0572478148306736,0.00317544869019873,0.419532752850091,0.889930867924689,20,no,FALSE,FALSE,0
34,0.599054503158884,-0.529202318274493,2.00957523712924,0.0572478148306736,0.175210875975349,-0.50085928497158,0.895752403776809,20,no,FALSE,FALSE,0
34,0.287715232548186,-1.07482973719499,2.00957523712924,0.0572478148306736,-0.373054704981296,-1.15335163196526,1.15144744897608,20,no,FALSE,FALSE,0
34,0.729500261428575,-0.347772940113026,2.00957523712924,0.0572478148306736,-0.0433344042320812,-0.342806644170114,0.971643360832006,20,no,FALSE,FALSE,0
34,0.564493584525056,0.580117592251488,2.00957523712924,0.0572478148306736,0.103342174882498,0.651230784673638,1.26019505956741,20,no,FALSE,FALSE,0
34,0.10183949753013,-1.66727560020046,2.00957523712924,0.0572478148306736,-0.43321727753677,-1.83987776057078,1.21776405518321,20,no,FALSE,FALSE,0
34,0.407372179718142,-0.835714682581071,2.00957523712924,0.0572478148306736,0.574840622008666,-0.789242547815188,0.891876898992748,20,no,FALSE,FALSE,0
34,0.308595266184351,-1.02886493259328,2.00957523712924,0.0572478148306736,0.0622398065592057,-0.859136003824035,0.697279839307917,20,no,FALSE,FALSE,0
34,0.701604429224081,0.385406390312404,2.00957523712924,0.0572478148306736,-0.0693531712713021,0.446819343280501,1.34408306527792,20,no,FALSE,FALSE,0
34,0.111358396553895,-1.62136059159194,2.00957523712924,0.0572478148306736,0.022526984957077,-1.5120015215063,0.869651460152812,20,no,FALSE,FALSE,0
34,0.132357141867401,-1.5303658162994,2.00957523712924,0.0572478148306736,-0.328753147030433,-1.54751599612141,1.02253876444645,20,no,FALSE,FALSE,0
34,0.721437545478804,-0.358596329664022,2.00957523712924,0.0572478148306736,0.00506724377055328,-0.353929406682454,0.974140536576438,20,no,FALSE,FALSE,0
34,0.542942033701649,0.612648117541716,2.00957523712924,0.0572478148306736,-0.0257292582541543,0.582495106432655,0.903987354906834,20,no,FALSE,FALSE,0
34,0.0865736999864427,1.74888141846514,2.00957523712924,0.0572478148306736,0.379485371014257,1.57097636432378,0.806897881273542,20,no,FALSE,FALSE,0
34,0.548969478179783,-0.603485282753428,2.00957523712924,0.0572478148306736,-0.214235135838539,-0.575783512088072,0.910301130526556,20,no,FALSE,FALSE,0
34,0.792064570265391,-0.26507379582481,2.00957523712924,0.0572478148306736,-0.287486851182005,-0.29465935752699,1.23568245638579,20,no,FALSE,FALSE,0
34,0.649646100057758,-0.457062474965709,2.00957523712924,0.0572478148306736,0.156922860394866,-0.467749244795449,1.0473095314117,20,no,FALSE,FALSE,0
34,0.770014488133256,0.293980546909715,2.00957523712924,0.0572478148306736,0.106640053824491,0.262948243459754,0.800024636161911,20,no,FALSE,FALSE,0
34,0.2439221627016,1.17942939643976,2.00957523712924,0.0572478148306736,-0.0923564812326356,1.06528853141232,0.815812972706124,20,no,FALSE,FALSE,0
34,0.850737116777248,-0.189174947682264,2.00957523712924,0.0572478148306736,-0.591032565772591,-0.197966204460768,1.09510274632086,20,no,FALSE,FALSE,1
35,0.00154552752195657,-3.35357091320816,2.00957523712924,0.117316047473503,-0.120836755703765,-3.46359897256462,1.0666948932196,20,no,TRUE,FALSE,0
35,0.292553069930583,1.06398003026621,2.00957523712924,0.117316047473503,0.20681111598848,1.01624176755537,0.912277843529758,20,no,FALSE,FALSE,0
35,0.668434301605076,-0.430895102052411,2.00957523712924,0.117316047473503,0.088769906977019,-0.401837581351078,0.86967700527829,20,no,FALSE,FALSE,0
35,0.830985321711834,-0.214580001585777,2.00957523712924,0.117316047473503,-0.0324692078321315,-0.23255894590079,1.17459355145928,20,no,FALSE,FALSE,0
35,0.0915915505199113,1.72082856355363,2.00957523712924,0.117316047473503,0.13819971339697,1.5883302285844,0.85193486191153,20,no,FALSE,FALSE,0
35,0.644462444547151,0.464337588734158,2.00957523712924,0.117316047473503,-0.198783375970834,0.599483545384854,1.66681289097467,20,no,FALSE,FALSE,0
35,0.752235409756712,-0.317470644005162,2.00957523712924,0.117316047473503,-0.0677612165557426,-0.303025238016391,0.911067293415337,20,no,FALSE,FALSE,0
35,0.163501835457383,-1.4146252745862,2.00957523712924,0.117316047473503,0.205205094188059,-1.30499953446021,0.851016316948342,20,no,FALSE,FALSE,0
35,0.627815937489016,0.487872753689227,2.00957523712924,0.117316047473503,0.479635374408452,0.448223175104161,0.844064210701038,20,no,FALSE,FALSE,0
35,0.928727612615723,-0.0899070087754564,2.00957523712924,0.117316047473503,0.221298284159411,-0.0901491624868837,1.00539401367422,20,no,FALSE,FALSE,0
35,0.410265587563842,0.830533806222995,2.00957523712924,0.117316047473503,0.0124084740859469,0.805401616968682,0.940395115838717,20,no,FALSE,FALSE,0
35,0.356759349195974,0.930333647178148,2.00957523712924,0.117316047473503,0.143473234120537,0.895991046100358,0.927534095098006,20,no,FALSE,FALSE,0
