"","meta.name","author.year","meta.study.type","LogEta","VarLogEta","shapiro.pval","Mhat","Mhat.Lo","Mhat.Hi","Mhat.Pval","Analysis.Scale","Sval.Est","Sval.CI","Sval.Est.Num","Sval.CI.Num","Mhat.Worst","Mhat.Worst.Lo","Mhat.Worst.Hi","Mhat.Worst.Pval","group","group.pretty","discipline","Data.source","k.all","k.rc","k.affirm.rc","k.nonaffirm.rc","Qi.hif","Qi.lif","Qi.hif.diff","Psig.hif","Psig.lif","Psig.hif.diff","Psig.hif.RR","k.hif","k.lif","Qi.early","Qi.late","Qi.early.diff","Psig.early","Psig.late","Psig.early.diff","Psig.early.RR","k.early","k.late","meta.med.year","k.year.coded","Pdisaffirm.ratio","PZeroEst","logRR.hif","varlogRR.hif","logRR.first2","varlogRR.first2","excl.Pdisaffirm.ratio","excl.PZeroEst","excl.shapiro","excl.other"
"36","aim_2","Pillay 2015","All randomized","0.872890422962683","0.27088008200185","0.00043521271464626","0.256526192292808","0.155947000373067","0.35710538421255","4.02006794031351e-06","smd","Not possible","6.58591708124768","Inf","6.58591708124768","0.0125195549310995","-0.0691924450090011","0.0942315548712001","0.75601336453676","top.med","Top medical",NA,"author.contact","64","61","26","35","NaN","0.500625","NaN",NA,NA,NA,NA,NA,NA,"0.59375","0.505040322580645","0.0887096774193549","0.5","0.435483870967742","0.0645161290322581","1.14814814814815","2","62","2010","64","2.05263157894737","0","0.170625517030763","1.02690378476972","0.215111379616946","0.523870967741936","FALSE","FALSE","TRUE","FALSE"
"37","jama_11","Bratton 2015","All randomized","0.136420828942624","0.419419583678657","0.246134693957237","2.57008314409106","1.53399133232103","3.60617495586109","1.33741148664601e-05","other","Not possible","Not possible","Inf","Inf","0.766835547556298","-0.173832051391235","1.70750314650383","0.102138792118024","top.med","Top medical",NA,"scraped","47","47","12","35","0.366430260047281","0.550951847704367","-0.184521587657086","0.222222222222222","0.315789473684211","-0.0935672514619883","0.703703703703704","9","38","0.430851063829787","0.523503216229589","-0.0926521523998024","0","0.325581395348837","-0.325581395348837","0","4","43","2010","47","2.22857142857143","0.0212765957446809","-0.957533690408204","0.953482190324296","-1.04412410338404","1.85727272727273","FALSE","FALSE","FALSE","FALSE"
"38","jama_14","Flegal 2013","All observational","0.0590718957194006","0.16529167921138","0.265416373635794","0.0675776365052432","0.035460562632005","0.0996947103784813","7.36006212000984e-05","log-ratio","Not possible","3.18835962401988","Inf","3.18835962401988","-0.00890049870765447","-0.0376914338825359","0.019890436467227","0.537483828614828","top.med","Top medical",NA,"author.contact","139","93","27","66","0.369989722507708","0.531720078482668","-0.16173035597496",NA,NA,NA,NA,NA,NA,"0.899280575539568","0.513942130966759","0.385338444572809",NA,NA,NA,NA,NA,NA,"2008","138","4.54368932038835","0.0287769784172662","0.013730192811902","0.380310012568077","-0.0563529365511317","1.52015088346238","TRUE","FALSE","FALSE","FALSE"
"39","jama_2","Busse 2018","All randomized","0.541316866093445","0.282321136201119","0.177091296723307","2.08330565734931","1.36703463190109","2.79957668279752","9.264370326445e-07","smd","Not possible","Not possible","Inf","Inf","0.598370862369757","-0.0575321733025101","1.25427389804202","0.0709469268154908","top.med","Top medical",NA,"scraped","51","49","19","30","0.601307189542484","0.517476555839727","0.0838306337027565",NA,NA,NA,NA,NA,NA,"0.196078431372549","0.524609843937575","-0.328531412565026",NA,NA,NA,NA,NA,NA,"2010","50","2.51612903225806","0.0784313725490196","0.589962944324715","0.203751065643649","-0.494696241836107","1.52878048780488","FALSE","TRUE","FALSE","FALSE"
"40","lancet_12","Hole 2015","All randomized","-1.00818384477671","0.329201349880959","1.21604514347409e-07","0.832730091079006","0.481478292316947","1.18398188984106","2.90472080721749e-05","smd","Not possible","Not possible","Inf","Inf","0.159215726604797","0.0526641480655139","0.26576730514408","0.0072577379353933","top.med","Top medical",NA,"scraped","39","36","19","17","NaN","0.492618492618493","NaN",NA,NA,NA,NA,NA,NA,"0.346153846153846","0.525294525294525","-0.179140679140679","0","0.513513513513513","-0.513513513513513","0","2","37","2008","39","0","0.0769230769230769","0.0923733201310152","1.03510436432638","-1.12458777507137","1.69163292847503","FALSE","TRUE","TRUE","FALSE"
"41","lancet_4","Aldridge 2018","Mixed","4.60517018598809","-464456.91669889","0.0237851431540816","0.863622235919708","0.746601883987281","0.980642587852134","8.54671888816938e-11","other",NA,NA,NA,NA,NA,NA,NA,NA,"top.med","Top medical",NA,"scraped","119","17","17","0","NaN","0.509497916813784","NaN","NaN","0.983193277310924","NaN","NaN","0","119","0.294817927170868","0.533574177334485","-0.238756250163617","1","0.981308411214953","0.0186915887850467","1.01904761904762","12","107","2007","119","0","0","-0.672093771362113","1.00017730496454","-0.0158004389451828","0.00329633680344581","FALSE","FALSE","TRUE","FALSE"
"42","lancet_7","IL6R Consortium 2017","All randomized","-0.402129077293841","0.143428937574831","0.855659893605865","0.688119518724423","0.553295005072198","0.822944032376647","1.99840144432528e-15","log-ratio","Not possible","Not possible","Inf","Inf","0.335778067982642","0.229810424802569","0.441745711162715","3.21899493727074e-07","top.med","Top medical",NA,"scraped","99","99","31","68","NaN","0.511140819964349","NaN",NA,NA,NA,NA,NA,NA,"0.702020202020202","0.506924919296053","0.195095282724149","0.5","0.329896907216495","0.170103092783505","1.515625","2","97","1999","99","1.14705882352941","0.0101010101010101","0.520534437892952","1.03428773418169","0.480366416281282","0.523024054982818","FALSE","FALSE","FALSE","FALSE"
"43","Mispronunciation sensitivity","Von Holzen 2018","Unclear","1.14638748384417","0.459750159067539","0.00868704986322472","0.543964646626688","0.308168244330563","0.779761048922812","7.17205868616677e-05","smd","17.1321615924143","4.64423701508737","17.1321615924143","4.64423701508737","-0.0144108281255633","-0.145936849975383","0.117115193724256","0.822525087348374","metalab","Metalab",NA,NA,"212","26","17","9","0.762054507337526","0.463119103773585","0.298935403563941",NA,NA,NA,NA,NA,NA,"0.865566037735849","0.470886589571921","0.394679448163928",NA,NA,NA,NA,NA,NA,"2011","188","6.56435643564356","0","0.600681952887852","0.0135149572649573","0.521578415542253","0.0721298838945898","TRUE","FALSE","TRUE","FALSE"
"44","Mispronunciation sensitivity.sens",NA,NA,"0.868443801065613","0.358404777089572","0.952145385566276","0.481157928970336","0.26450828525378","0.697807572686892","8.29072801746822e-05","smd","6.77617228388558","1.89552526736931","6.77617228388558","1.89552526736931","-0.0335353776597066","-0.158227307485016","0.0911565521656025","0.586272071177622","metalab.sens","Metalab (sens.)",NA,NA,"251","32","19","13","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,NA,"0","8.76744186046512","0",NA,NA,NA,NA,"TRUE","FALSE","FALSE","FALSE"
"45","Natural word segmentation","Bergmann 2016","Unclear","1.22023028061013","0.218604398811691","0.528702944819361","0.217318857140877","0.158591504164294","0.276046210117459","6.66696031714764e-10","smd","10.3362108878087","4.00257001496424","10.3362108878087","4.00257001496424","-0.014735673497708","-0.0586390768074623","0.0291677298120463","0.502799813874897","metalab","Metalab",NA,NA,"281","59","27","32","0.508357597325569","0.491678192357302","0.0166794049682673",NA,NA,NA,NA,NA,NA,"0.618327402135231","0.498377067772086","0.119950334363146","0.625","0.509157509157509","0.115842490842491","1.22751798561151","8","273","2008","281","4.96815286624204","0.00711743772241993","0.0015607931996352","0.0470680072489823","0.360344672827695","0.0797403576815342","TRUE","FALSE","FALSE","FALSE"
